transit_timestamp,station_complex,fare_class_category,ridership,transfers
3/13/26 17:00,23 St-Baruch College (6),OMNY - Students,118,1
3/13/26 17:00,23 St-Baruch College (6),OMNY - Full Fare,"1,771",21
3/13/26 17:00,23 St-Baruch College (6),OMNY - Fair Fare,70,1
3/13/26 17:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,4,0
3/13/26 17:00,23 St-Baruch College (6),OMNY - Seniors & Disability,87,6
3/13/26 17:00,23 St-Baruch College (6),Metrocard - Other,4,0
3/13/26 17:00,23 St-Baruch College (6),OMNY - Other,14,0
3/13/26 16:00,23 St-Baruch College (6),OMNY - Other,18,0
3/13/26 16:00,23 St-Baruch College (6),OMNY - Students,150,4
3/13/26 16:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,2,0
3/13/26 16:00,23 St-Baruch College (6),Metrocard - Other,10,0
3/13/26 16:00,23 St-Baruch College (6),OMNY - Seniors & Disability,107,7
3/13/26 16:00,23 St-Baruch College (6),OMNY - Fair Fare,99,4
3/13/26 16:00,23 St-Baruch College (6),OMNY - Full Fare,"1,692",40
3/13/26 16:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
3/13/26 16:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
3/13/26 15:00,23 St-Baruch College (6),Metrocard - Seniors & Disability,1,0
3/13/26 15:00,23 St-Baruch College (6),OMNY - Other,24,0
3/13/26 15:00,23 St-Baruch College (6),Metrocard - Other,9,0
3/13/26 15:00,23 St-Baruch College (6),OMNY - Seniors & Disability,94,12
3/13/26 15:00,23 St-Baruch College (6),OMNY - Fair Fare,75,0
3/13/26 15:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,2,0
3/13/26 15:00,23 St-Baruch College (6),OMNY - Students,231,2
3/13/26 15:00,23 St-Baruch College (6),OMNY - Full Fare,"1,499",26
3/13/26 14:00,23 St-Baruch College (6),OMNY - Seniors & Disability,104,6
3/13/26 14:00,23 St-Baruch College (6),Metrocard - Other,6,0
3/13/26 14:00,23 St-Baruch College (6),OMNY - Other,23,0
3/13/26 14:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
3/13/26 14:00,23 St-Baruch College (6),OMNY - Students,249,0
3/13/26 14:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
3/13/26 14:00,23 St-Baruch College (6),OMNY - Full Fare,"1,274",16
3/13/26 14:00,23 St-Baruch College (6),OMNY - Fair Fare,87,1
3/13/26 13:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
3/13/26 13:00,23 St-Baruch College (6),OMNY - Full Fare,974,20
3/13/26 13:00,23 St-Baruch College (6),OMNY - Students,104,0
3/13/26 13:00,23 St-Baruch College (6),OMNY - Seniors & Disability,86,10
3/13/26 13:00,23 St-Baruch College (6),OMNY - Other,18,0
3/13/26 13:00,23 St-Baruch College (6),OMNY - Fair Fare,57,3
3/13/26 13:00,23 St-Baruch College (6),Metrocard - Other,3,0
3/13/26 12:00,23 St-Baruch College (6),OMNY - Full Fare,947,19
3/13/26 12:00,23 St-Baruch College (6),Metrocard - Other,5,0
3/13/26 12:00,23 St-Baruch College (6),OMNY - Fair Fare,74,2
3/13/26 12:00,23 St-Baruch College (6),Metrocard - Full Fare,2,0
3/13/26 12:00,23 St-Baruch College (6),OMNY - Seniors & Disability,74,14
3/13/26 12:00,23 St-Baruch College (6),Metrocard - Seniors & Disability,2,0
3/13/26 12:00,23 St-Baruch College (6),OMNY - Students,106,1
3/13/26 12:00,23 St-Baruch College (6),OMNY - Other,20,0
3/13/26 11:00,23 St-Baruch College (6),OMNY - Fair Fare,43,1
3/13/26 11:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
3/13/26 11:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
3/13/26 11:00,23 St-Baruch College (6),OMNY - Other,14,0
3/13/26 11:00,23 St-Baruch College (6),OMNY - Students,57,0
3/13/26 11:00,23 St-Baruch College (6),OMNY - Full Fare,690,13
3/13/26 11:00,23 St-Baruch College (6),OMNY - Seniors & Disability,74,5
3/13/26 11:00,23 St-Baruch College (6),Metrocard - Other,4,0
3/13/26 10:00,23 St-Baruch College (6),OMNY - Other,8,0
3/13/26 10:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
3/13/26 10:00,23 St-Baruch College (6),OMNY - Seniors & Disability,69,10
3/13/26 10:00,23 St-Baruch College (6),OMNY - Full Fare,585,21
3/13/26 10:00,23 St-Baruch College (6),Metrocard - Other,3,0
3/13/26 10:00,23 St-Baruch College (6),OMNY - Students,17,0
3/13/26 10:00,23 St-Baruch College (6),OMNY - Fair Fare,22,0
3/13/26 9:00,23 St-Baruch College (6),OMNY - Other,10,0
3/13/26 9:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
3/13/26 9:00,23 St-Baruch College (6),Metrocard - Other,4,0
3/13/26 9:00,23 St-Baruch College (6),OMNY - Full Fare,773,54
3/13/26 9:00,23 St-Baruch College (6),OMNY - Seniors & Disability,50,14
3/13/26 9:00,23 St-Baruch College (6),OMNY - Fair Fare,10,1
3/13/26 9:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
3/13/26 9:00,23 St-Baruch College (6),OMNY - Students,20,1
3/13/26 8:00,23 St-Baruch College (6),OMNY - Seniors & Disability,38,5
3/13/26 8:00,23 St-Baruch College (6),OMNY - Full Fare,952,82
3/13/26 8:00,23 St-Baruch College (6),OMNY - Fair Fare,24,4
3/13/26 8:00,23 St-Baruch College (6),OMNY - Students,40,2
3/13/26 8:00,23 St-Baruch College (6),Metrocard - Other,3,0
3/13/26 8:00,23 St-Baruch College (6),OMNY - Other,8,0
3/13/26 7:00,23 St-Baruch College (6),OMNY - Fair Fare,9,0
3/13/26 7:00,23 St-Baruch College (6),OMNY - Full Fare,516,68
3/13/26 7:00,23 St-Baruch College (6),OMNY - Other,8,0
3/13/26 7:00,23 St-Baruch College (6),OMNY - Students,69,6
3/13/26 7:00,23 St-Baruch College (6),OMNY - Seniors & Disability,20,3
3/13/26 7:00,23 St-Baruch College (6),Metrocard - Other,2,0
3/13/26 6:00,23 St-Baruch College (6),Metrocard - Other,4,0
3/13/26 6:00,23 St-Baruch College (6),OMNY - Other,4,0
3/13/26 6:00,23 St-Baruch College (6),OMNY - Fair Fare,3,0
3/13/26 6:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
3/13/26 6:00,23 St-Baruch College (6),OMNY - Seniors & Disability,13,3
3/13/26 6:00,23 St-Baruch College (6),OMNY - Students,4,0
3/13/26 6:00,23 St-Baruch College (6),OMNY - Full Fare,174,52
3/13/26 5:00,23 St-Baruch College (6),OMNY - Other,3,0
3/13/26 5:00,23 St-Baruch College (6),OMNY - Full Fare,63,24
3/13/26 5:00,23 St-Baruch College (6),OMNY - Seniors & Disability,2,1
3/13/26 5:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
3/13/26 5:00,23 St-Baruch College (6),OMNY - Students,1,0
3/13/26 4:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
3/13/26 4:00,23 St-Baruch College (6),OMNY - Students,2,0
3/13/26 4:00,23 St-Baruch College (6),OMNY - Full Fare,17,0
3/13/26 4:00,23 St-Baruch College (6),OMNY - Other,3,0
3/13/26 3:00,23 St-Baruch College (6),OMNY - Full Fare,10,0
3/13/26 3:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
3/13/26 2:00,23 St-Baruch College (6),OMNY - Other,1,0
3/13/26 2:00,23 St-Baruch College (6),OMNY - Full Fare,25,1
3/13/26 2:00,23 St-Baruch College (6),Metrocard - Other,2,0
3/13/26 1:00,23 St-Baruch College (6),OMNY - Full Fare,61,0
3/13/26 1:00,23 St-Baruch College (6),OMNY - Other,4,0
3/13/26 1:00,23 St-Baruch College (6),OMNY - Fair Fare,6,0
3/13/26 1:00,23 St-Baruch College (6),OMNY - Students,3,0
3/13/26 1:00,23 St-Baruch College (6),Metrocard - Other,3,0
3/13/26 0:00,23 St-Baruch College (6),OMNY - Fair Fare,9,0
3/13/26 0:00,23 St-Baruch College (6),OMNY - Full Fare,158,0
3/13/26 0:00,23 St-Baruch College (6),OMNY - Students,8,0
3/13/26 0:00,23 St-Baruch College (6),Metrocard - Other,1,0
3/13/26 0:00,23 St-Baruch College (6),OMNY - Other,3,0
3/13/26 0:00,23 St-Baruch College (6),OMNY - Seniors & Disability,4,0
3/12/26 23:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
3/12/26 23:00,23 St-Baruch College (6),OMNY - Seniors & Disability,12,1
3/12/26 23:00,23 St-Baruch College (6),OMNY - Other,6,0
3/12/26 23:00,23 St-Baruch College (6),OMNY - Full Fare,334,7
3/12/26 23:00,23 St-Baruch College (6),OMNY - Fair Fare,16,1
3/12/26 23:00,23 St-Baruch College (6),OMNY - Students,8,0
3/12/26 23:00,23 St-Baruch College (6),Metrocard - Other,5,0
3/12/26 22:00,23 St-Baruch College (6),OMNY - Students,16,0
3/12/26 22:00,23 St-Baruch College (6),OMNY - Fair Fare,30,0
3/12/26 22:00,23 St-Baruch College (6),OMNY - Seniors & Disability,15,1
3/12/26 22:00,23 St-Baruch College (6),OMNY - Other,9,0
3/12/26 22:00,23 St-Baruch College (6),OMNY - Full Fare,518,5
3/12/26 21:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
3/12/26 21:00,23 St-Baruch College (6),OMNY - Seniors & Disability,28,0
3/12/26 21:00,23 St-Baruch College (6),OMNY - Fair Fare,53,0
3/12/26 21:00,23 St-Baruch College (6),OMNY - Other,7,0
3/12/26 21:00,23 St-Baruch College (6),Metrocard - Other,3,0
3/12/26 21:00,23 St-Baruch College (6),OMNY - Students,34,0
3/12/26 21:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,2,0
3/12/26 21:00,23 St-Baruch College (6),OMNY - Full Fare,896,6
3/12/26 20:00,23 St-Baruch College (6),OMNY - Fair Fare,93,1
3/12/26 20:00,23 St-Baruch College (6),OMNY - Seniors & Disability,54,2
3/12/26 20:00,23 St-Baruch College (6),OMNY - Students,61,0
3/12/26 20:00,23 St-Baruch College (6),Metrocard - Other,8,0
3/12/26 20:00,23 St-Baruch College (6),OMNY - Other,8,0
3/12/26 20:00,23 St-Baruch College (6),OMNY - Full Fare,"1,360",12
3/12/26 20:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
3/12/26 19:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
3/12/26 19:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
3/12/26 19:00,23 St-Baruch College (6),OMNY - Students,113,0
3/12/26 19:00,23 St-Baruch College (6),OMNY - Fair Fare,129,2
3/12/26 19:00,23 St-Baruch College (6),OMNY - Full Fare,"1,880",22
3/12/26 19:00,23 St-Baruch College (6),OMNY - Other,19,0
3/12/26 19:00,23 St-Baruch College (6),OMNY - Seniors & Disability,56,4
3/12/26 19:00,23 St-Baruch College (6),Metrocard - Other,5,0
3/12/26 18:00,23 St-Baruch College (6),OMNY - Other,28,0
3/12/26 18:00,23 St-Baruch College (6),OMNY - Fair Fare,73,0
3/12/26 18:00,23 St-Baruch College (6),OMNY - Full Fare,"1,990",28
3/12/26 18:00,23 St-Baruch College (6),OMNY - Seniors & Disability,77,4
3/12/26 18:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
3/12/26 18:00,23 St-Baruch College (6),Metrocard - Other,13,0
3/12/26 18:00,23 St-Baruch College (6),OMNY - Students,89,1
3/12/26 17:00,23 St-Baruch College (6),OMNY - Fair Fare,123,1
3/12/26 17:00,23 St-Baruch College (6),OMNY - Other,13,0
3/12/26 17:00,23 St-Baruch College (6),OMNY - Full Fare,"2,721",42
3/12/26 17:00,23 St-Baruch College (6),OMNY - Students,243,1
3/12/26 17:00,23 St-Baruch College (6),Metrocard - Other,6,0
3/12/26 17:00,23 St-Baruch College (6),Metrocard - Full Fare,2,0
3/12/26 17:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
3/12/26 17:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,4,0
3/12/26 17:00,23 St-Baruch College (6),OMNY - Seniors & Disability,127,10
3/12/26 16:00,23 St-Baruch College (6),OMNY - Other,28,0
3/12/26 16:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,4,0
3/12/26 16:00,23 St-Baruch College (6),OMNY - Seniors & Disability,135,10
3/12/26 16:00,23 St-Baruch College (6),OMNY - Students,230,3
3/12/26 16:00,23 St-Baruch College (6),OMNY - Fair Fare,150,3
3/12/26 16:00,23 St-Baruch College (6),OMNY - Full Fare,"2,274",49
3/12/26 16:00,23 St-Baruch College (6),Metrocard - Seniors & Disability,1,0
3/12/26 16:00,23 St-Baruch College (6),Metrocard - Other,9,0
3/12/26 15:00,23 St-Baruch College (6),Metrocard - Other,5,1
3/12/26 15:00,23 St-Baruch College (6),OMNY - Seniors & Disability,133,13
3/12/26 15:00,23 St-Baruch College (6),Metrocard - Full Fare,1,1
3/12/26 15:00,23 St-Baruch College (6),OMNY - Other,28,0
3/12/26 15:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
3/12/26 15:00,23 St-Baruch College (6),Metrocard - Seniors & Disability,1,0
3/12/26 15:00,23 St-Baruch College (6),OMNY - Fair Fare,125,2
3/12/26 15:00,23 St-Baruch College (6),OMNY - Full Fare,"1,746",29
3/12/26 15:00,23 St-Baruch College (6),OMNY - Students,412,9
3/12/26 14:00,23 St-Baruch College (6),OMNY - Other,15,0
3/12/26 14:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,2,0
3/12/26 14:00,23 St-Baruch College (6),OMNY - Full Fare,"1,116",24
3/12/26 14:00,23 St-Baruch College (6),Metrocard - Other,8,0
3/12/26 14:00,23 St-Baruch College (6),OMNY - Students,171,0
3/12/26 14:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
3/12/26 14:00,23 St-Baruch College (6),OMNY - Seniors & Disability,106,5
3/12/26 14:00,23 St-Baruch College (6),OMNY - Fair Fare,69,2
3/12/26 13:00,23 St-Baruch College (6),OMNY - Other,13,0
3/12/26 13:00,23 St-Baruch College (6),OMNY - Fair Fare,50,0
3/12/26 13:00,23 St-Baruch College (6),OMNY - Full Fare,838,25
3/12/26 13:00,23 St-Baruch College (6),Metrocard - Other,9,0
3/12/26 13:00,23 St-Baruch College (6),OMNY - Seniors & Disability,93,7
3/12/26 13:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
3/12/26 13:00,23 St-Baruch College (6),OMNY - Students,56,0
3/12/26 12:00,23 St-Baruch College (6),OMNY - Other,21,0
3/12/26 12:00,23 St-Baruch College (6),OMNY - Full Fare,"1,069",18
3/12/26 12:00,23 St-Baruch College (6),OMNY - Students,102,1
3/12/26 12:00,23 St-Baruch College (6),Metrocard - Other,5,0
3/12/26 12:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
3/12/26 12:00,23 St-Baruch College (6),OMNY - Seniors & Disability,88,10
3/12/26 12:00,23 St-Baruch College (6),OMNY - Fair Fare,78,0
3/12/26 12:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
3/12/26 11:00,23 St-Baruch College (6),OMNY - Fair Fare,59,2
3/12/26 11:00,23 St-Baruch College (6),OMNY - Other,17,0
3/12/26 11:00,23 St-Baruch College (6),OMNY - Students,71,3
3/12/26 11:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
3/12/26 11:00,23 St-Baruch College (6),OMNY - Seniors & Disability,77,12
3/12/26 11:00,23 St-Baruch College (6),OMNY - Full Fare,796,14
3/12/26 10:00,23 St-Baruch College (6),OMNY - Fair Fare,38,3
3/12/26 10:00,23 St-Baruch College (6),Metrocard - Other,3,0
3/12/26 10:00,23 St-Baruch College (6),OMNY - Other,9,0
3/12/26 10:00,23 St-Baruch College (6),OMNY - Students,42,1
3/12/26 10:00,23 St-Baruch College (6),OMNY - Full Fare,823,50
3/12/26 10:00,23 St-Baruch College (6),OMNY - Seniors & Disability,73,11
3/12/26 9:00,23 St-Baruch College (6),OMNY - Other,17,0
3/12/26 9:00,23 St-Baruch College (6),OMNY - Fair Fare,18,1
3/12/26 9:00,23 St-Baruch College (6),OMNY - Full Fare,"1,178",81
3/12/26 9:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
3/12/26 9:00,23 St-Baruch College (6),Metrocard - Other,1,0
3/12/26 9:00,23 St-Baruch College (6),OMNY - Students,25,2
3/12/26 9:00,23 St-Baruch College (6),OMNY - Seniors & Disability,69,11
3/12/26 8:00,23 St-Baruch College (6),OMNY - Other,11,0
3/12/26 8:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
3/12/26 8:00,23 St-Baruch College (6),OMNY - Seniors & Disability,43,9
3/12/26 8:00,23 St-Baruch College (6),Metrocard - Other,2,0
3/12/26 8:00,23 St-Baruch College (6),OMNY - Students,50,4
3/12/26 8:00,23 St-Baruch College (6),OMNY - Full Fare,"1,664",115
3/12/26 8:00,23 St-Baruch College (6),OMNY - Fair Fare,24,1
3/12/26 7:00,23 St-Baruch College (6),OMNY - Students,81,4
3/12/26 7:00,23 St-Baruch College (6),Metrocard - Other,3,0
3/12/26 7:00,23 St-Baruch College (6),OMNY - Fair Fare,10,1
3/12/26 7:00,23 St-Baruch College (6),OMNY - Full Fare,696,127
3/12/26 7:00,23 St-Baruch College (6),OMNY - Other,9,0
3/12/26 7:00,23 St-Baruch College (6),OMNY - Seniors & Disability,23,6
3/12/26 6:00,23 St-Baruch College (6),OMNY - Other,6,0
3/12/26 6:00,23 St-Baruch College (6),Metrocard - Other,2,0
3/12/26 6:00,23 St-Baruch College (6),OMNY - Students,3,0
3/12/26 6:00,23 St-Baruch College (6),OMNY - Full Fare,219,48
3/12/26 6:00,23 St-Baruch College (6),OMNY - Fair Fare,3,1
3/12/26 6:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
3/12/26 6:00,23 St-Baruch College (6),OMNY - Seniors & Disability,11,5
3/12/26 5:00,23 St-Baruch College (6),Metrocard - Other,1,0
3/12/26 5:00,23 St-Baruch College (6),OMNY - Full Fare,55,17
3/12/26 5:00,23 St-Baruch College (6),OMNY - Students,1,0
3/12/26 5:00,23 St-Baruch College (6),OMNY - Fair Fare,2,0
3/12/26 5:00,23 St-Baruch College (6),OMNY - Seniors & Disability,3,1
3/12/26 5:00,23 St-Baruch College (6),OMNY - Other,4,0
3/12/26 4:00,23 St-Baruch College (6),OMNY - Other,10,0
3/12/26 4:00,23 St-Baruch College (6),Metrocard - Other,1,0
3/12/26 4:00,23 St-Baruch College (6),OMNY - Students,1,0
3/12/26 4:00,23 St-Baruch College (6),OMNY - Full Fare,19,0
3/12/26 3:00,23 St-Baruch College (6),OMNY - Students,2,1
3/12/26 3:00,23 St-Baruch College (6),OMNY - Full Fare,15,0
3/12/26 3:00,23 St-Baruch College (6),OMNY - Other,2,0
3/12/26 2:00,23 St-Baruch College (6),Metrocard - Other,2,0
3/12/26 2:00,23 St-Baruch College (6),OMNY - Fair Fare,1,0
3/12/26 2:00,23 St-Baruch College (6),OMNY - Other,4,0
3/12/26 2:00,23 St-Baruch College (6),OMNY - Full Fare,11,0
3/12/26 1:00,23 St-Baruch College (6),OMNY - Students,3,0
3/12/26 1:00,23 St-Baruch College (6),OMNY - Full Fare,45,0
3/12/26 1:00,23 St-Baruch College (6),OMNY - Fair Fare,5,0
3/12/26 1:00,23 St-Baruch College (6),Metrocard - Other,1,0
3/12/26 0:00,23 St-Baruch College (6),OMNY - Students,5,0
3/12/26 0:00,23 St-Baruch College (6),OMNY - Full Fare,141,1
3/12/26 0:00,23 St-Baruch College (6),OMNY - Other,4,0
3/12/26 0:00,23 St-Baruch College (6),OMNY - Fair Fare,12,0
3/12/26 0:00,23 St-Baruch College (6),OMNY - Seniors & Disability,2,0
3/11/26 23:00,23 St-Baruch College (6),OMNY - Full Fare,366,7
3/11/26 23:00,23 St-Baruch College (6),OMNY - Other,4,0
3/11/26 23:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
3/11/26 23:00,23 St-Baruch College (6),OMNY - Fair Fare,19,0
3/11/26 23:00,23 St-Baruch College (6),OMNY - Seniors & Disability,18,1
3/11/26 23:00,23 St-Baruch College (6),OMNY - Students,17,0
3/11/26 23:00,23 St-Baruch College (6),Metrocard - Other,4,0
3/11/26 23:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,2,0
3/11/26 22:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
3/11/26 22:00,23 St-Baruch College (6),OMNY - Fair Fare,24,2
3/11/26 22:00,23 St-Baruch College (6),Metrocard - Other,3,0
3/11/26 22:00,23 St-Baruch College (6),OMNY - Full Fare,416,12
3/11/26 22:00,23 St-Baruch College (6),OMNY - Other,11,0
3/11/26 22:00,23 St-Baruch College (6),OMNY - Seniors & Disability,17,0
3/11/26 22:00,23 St-Baruch College (6),OMNY - Students,15,0
3/11/26 21:00,23 St-Baruch College (6),Metrocard - Other,3,0
3/11/26 21:00,23 St-Baruch College (6),OMNY - Seniors & Disability,18,1
3/11/26 21:00,23 St-Baruch College (6),OMNY - Students,36,0
3/11/26 21:00,23 St-Baruch College (6),OMNY - Full Fare,750,9
3/11/26 21:00,23 St-Baruch College (6),OMNY - Fair Fare,45,0
3/11/26 21:00,23 St-Baruch College (6),OMNY - Other,12,0
3/11/26 20:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
3/11/26 20:00,23 St-Baruch College (6),OMNY - Seniors & Disability,62,1
3/11/26 20:00,23 St-Baruch College (6),OMNY - Fair Fare,84,0
3/11/26 20:00,23 St-Baruch College (6),OMNY - Full Fare,"1,281",14
3/11/26 20:00,23 St-Baruch College (6),OMNY - Other,20,0
3/11/26 20:00,23 St-Baruch College (6),Metrocard - Other,6,0
3/11/26 20:00,23 St-Baruch College (6),OMNY - Students,60,0
3/11/26 19:00,23 St-Baruch College (6),Metrocard - Other,6,0
3/11/26 19:00,23 St-Baruch College (6),OMNY - Full Fare,"1,641",15
3/11/26 19:00,23 St-Baruch College (6),OMNY - Seniors & Disability,64,3
3/11/26 19:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,1,0
3/11/26 19:00,23 St-Baruch College (6),OMNY - Other,21,0
3/11/26 19:00,23 St-Baruch College (6),OMNY - Students,115,0
3/11/26 19:00,23 St-Baruch College (6),OMNY - Fair Fare,102,0
3/11/26 19:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,1,0
3/11/26 18:00,23 St-Baruch College (6),Metrocard - Other,7,0
3/11/26 18:00,23 St-Baruch College (6),OMNY - Students,96,1
3/11/26 18:00,23 St-Baruch College (6),OMNY - Full Fare,"1,883",27
3/11/26 18:00,23 St-Baruch College (6),OMNY - Seniors & Disability,73,5
3/11/26 18:00,23 St-Baruch College (6),OMNY - Fair Fare,66,1
3/11/26 18:00,23 St-Baruch College (6),OMNY - Other,26,0
3/11/26 17:00,23 St-Baruch College (6),Metrocard - Full Fare,1,0
3/11/26 17:00,23 St-Baruch College (6),OMNY - Students,223,3
3/11/26 17:00,23 St-Baruch College (6),OMNY - Fair Fare,134,1
3/11/26 17:00,23 St-Baruch College (6),OMNY - Full Fare,"2,642",29
3/11/26 17:00,23 St-Baruch College (6),OMNY - Other,23,0
3/11/26 17:00,23 St-Baruch College (6),OMNY - Seniors & Disability,122,5
3/11/26 17:00,23 St-Baruch College (6),Metrocard - Unlimited 30-Day,3,0
3/11/26 17:00,23 St-Baruch College (6),Metrocard - Other,3,0
3/11/26 16:00,23 St-Baruch College (6),OMNY - Seniors & Disability,123,12
3/11/26 16:00,23 St-Baruch College (6),Metrocard - Unlimited 7-Day,4,0
3/11/26 16:00,23 St-Baruch College (6),OMNY - Other,22,0
3/11/26 16:00,23 St-Baruch College (6),Metrocard - Other,16,0
3/11/26 16:00,23 St-Baruch College (6),OMNY - Full Fare,"2,022",47
3/11/26 16:00,23 St-Baruch College (6),OMNY - Students,225,1
3/11/26 16:00,23 St-Baruch College (6),OMNY - Fair Fare,137,5
3/11/26 15:00,23 St-Baruch College (6),OMNY - Fair Fare,112,2
3/11/26 15:00,23 St-Baruch College (6),OMNY - Seniors & Disability,116,6
