transit_timestamp,station_complex,borough,fare_class_category,ridership,transfers
4/29/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,75,6
4/29/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,96,1
4/29/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,239,6
4/29/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Other,8,0
4/29/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,22,0
4/29/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,147,0
4/29/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,49,0
4/29/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,"1,474",39
4/29/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,20,2
4/29/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,114,0
4/29/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,"1,140",27
4/29/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,23,1
4/29/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Other,6,0
4/29/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,96,2
4/29/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,20,1
4/29/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,31,0
4/29/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Students,338,6
4/29/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,97,0
4/29/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,72,6
4/29/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,162,4
4/29/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,27,2
4/29/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,48,1
4/29/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,51,2
4/29/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,785,15
4/29/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Other,6,0
4/29/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,90,7
4/29/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Students,214,1
4/29/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,16,0
4/29/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,31,1
4/29/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,84,0
4/29/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,50,0
4/29/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Students,45,2
4/29/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,55,8
4/29/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,531,16
4/29/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,4,0
4/29/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,18,1
4/29/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Other,5,0
4/29/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,63,0
4/29/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,36,2
4/29/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,24,2
4/29/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,22,0
4/29/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,43,0
4/29/25 12:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,691,13
4/29/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,86,1
4/29/25 12:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,11,0
4/29/25 12:00,23 St-Baruch College (6),Manhattan,OMNY - Other,11,0
4/29/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,46,0
4/29/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,19,5
4/29/25 12:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,40,6
4/29/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,26,0
4/29/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,30,0
4/29/25 12:00,23 St-Baruch College (6),Manhattan,OMNY - Students,83,1
4/29/25 12:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,76,0
4/29/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,23,0
4/29/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,34,0
4/29/25 11:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,10,0
4/29/25 11:00,23 St-Baruch College (6),Manhattan,OMNY - Other,12,0
4/29/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,16,0
4/29/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,60,4
4/29/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,37,0
4/29/25 11:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,51,6
4/29/25 11:00,23 St-Baruch College (6),Manhattan,OMNY - Students,39,0
4/29/25 11:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,513,18
4/29/25 11:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,47,0
4/29/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,42,0
4/29/25 10:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,571,23
4/29/25 10:00,23 St-Baruch College (6),Manhattan,OMNY - Students,37,0
4/29/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,61,6
4/29/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,25,2
4/29/25 10:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,5,0
4/29/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,14,3
4/29/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,51,0
4/29/25 10:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,8,0
4/29/25 10:00,23 St-Baruch College (6),Manhattan,OMNY - Other,6,0
4/29/25 10:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,54,9
4/29/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,14,0
4/29/25 9:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,5,1
4/29/25 9:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,972,58
4/29/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,49,0
4/29/25 9:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,39,7
4/29/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,24,0
4/29/25 9:00,23 St-Baruch College (6),Manhattan,OMNY - Other,2,0
4/29/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,12,1
4/29/25 9:00,23 St-Baruch College (6),Manhattan,OMNY - Students,17,0
4/29/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,48,6
4/29/25 9:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,48,0
4/29/25 8:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,5,1
4/29/25 8:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,64,0
4/29/25 8:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,13,0
4/29/25 8:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,31,0
4/29/25 8:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,8,1
4/29/25 8:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,"1,349",101
4/29/25 8:00,23 St-Baruch College (6),Manhattan,OMNY - Other,2,0
4/29/25 8:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,67,16
4/29/25 8:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,27,0
4/29/25 8:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,29,5
4/29/25 8:00,23 St-Baruch College (6),Manhattan,OMNY - Students,47,7
4/29/25 7:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,17,0
4/29/25 7:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,55,15
4/29/25 7:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,605,88
4/29/25 7:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,33,0
4/29/25 7:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,19,2
4/29/25 7:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,1,0
4/29/25 7:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,16,1
4/29/25 7:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,3,0
4/29/25 7:00,23 St-Baruch College (6),Manhattan,OMNY - Students,82,2
4/29/25 7:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,4,0
4/29/25 6:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,195,53
4/29/25 6:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,23,5
4/29/25 6:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,13,0
4/29/25 6:00,23 St-Baruch College (6),Manhattan,OMNY - Students,10,0
4/29/25 6:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,1,0
4/29/25 6:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,6,1
4/29/25 6:00,23 St-Baruch College (6),Manhattan,OMNY - Other,1,0
4/29/25 6:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,3,0
4/29/25 6:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,9,0
4/29/25 6:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,10,0
4/29/25 5:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,2,1
4/29/25 5:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,1,0
4/29/25 5:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,6,2
4/29/25 5:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,2,0
4/29/25 5:00,23 St-Baruch College (6),Manhattan,OMNY - Other,1,0
4/29/25 5:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,3,0
4/29/25 5:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,1,0
4/29/25 5:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,24,5
4/29/25 5:00,23 St-Baruch College (6),Manhattan,OMNY - Students,1,0
4/29/25 5:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,1,0
4/29/25 4:00,23 St-Baruch College (6),Manhattan,OMNY - Students,1,0
4/29/25 4:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,5,0
4/29/25 4:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,13,0
4/29/25 3:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,7,0
4/29/25 3:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,5,0
4/29/25 3:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,1,0
4/29/25 3:00,23 St-Baruch College (6),Manhattan,OMNY - Other,1,0
4/29/25 3:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,2,0
4/29/25 2:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,1,0
4/29/25 2:00,23 St-Baruch College (6),Manhattan,OMNY - Students,1,1
4/29/25 2:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,3,0
4/29/25 2:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,2,0
4/29/25 2:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,3,0
4/29/25 2:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,1,0
4/29/25 2:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,10,0
4/29/25 1:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,1,0
4/29/25 1:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,3,0
4/29/25 1:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,5,0
4/29/25 1:00,23 St-Baruch College (6),Manhattan,OMNY - Students,2,0
4/29/25 1:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,20,0
4/29/25 1:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,6,0
4/29/25 1:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,1,0
4/29/25 0:00,23 St-Baruch College (6),Manhattan,OMNY - Students,10,0
4/29/25 0:00,23 St-Baruch College (6),Manhattan,OMNY - Other,1,0
4/29/25 0:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,13,0
4/29/25 0:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,6,0
4/29/25 0:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,6,0
4/29/25 0:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,12,0
4/29/25 0:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,11,0
4/29/25 0:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,3,0
4/29/25 0:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,80,0
4/29/25 0:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,4,0
4/28/25 23:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,1,0
4/28/25 23:00,23 St-Baruch College (6),Manhattan,OMNY - Students,10,0
4/28/25 23:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,6,0
4/28/25 23:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,17,0
4/28/25 23:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,13,0
4/28/25 23:00,23 St-Baruch College (6),Manhattan,OMNY - Other,1,0
4/28/25 23:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,2,0
4/28/25 23:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,6,1
4/28/25 23:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,18,0
4/28/25 23:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,32,0
4/28/25 23:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,164,4
4/28/25 22:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,4,0
4/28/25 22:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,5,0
4/28/25 22:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,23,0
4/28/25 22:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,13,0
4/28/25 22:00,23 St-Baruch College (6),Manhattan,OMNY - Other,4,0
4/28/25 22:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,7,0
4/28/25 22:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,45,0
4/28/25 22:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,20,1
4/28/25 22:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,214,7
4/28/25 22:00,23 St-Baruch College (6),Manhattan,OMNY - Students,14,0
4/28/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,32,0
4/28/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Other,3,0
4/28/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,11,0
4/28/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,17,0
4/28/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,33,0
4/28/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,34,0
4/28/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,4,0
4/28/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,443,6
4/28/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Students,32,0
4/28/25 21:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,18,0
4/28/25 21:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,40,1
4/28/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Other,4,0
4/28/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,23,0
4/28/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,23,0
4/28/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Students,79,0
4/28/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,837,9
4/28/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,55,0
4/28/25 20:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,25,0
4/28/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,52,0
4/28/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,69,1
4/28/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,8,0
4/28/25 20:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,92,0
4/28/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,93,1
4/28/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Students,124,2
4/28/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,15,0
4/28/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,36,3
4/28/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,8,1
4/28/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Other,5,0
4/28/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,106,0
4/28/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,64,2
4/28/25 19:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,994,9
4/28/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,57,0
4/28/25 19:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,25,1
4/28/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,19,2
4/28/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,110,2
4/28/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Students,94,6
4/28/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,33,0
4/28/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,46,0
4/28/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,102,0
4/28/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,63,0
4/28/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,37,6
4/28/25 18:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,13,2
4/28/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Other,4,0
4/28/25 18:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,"1,144",25
4/28/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,32,2
4/28/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,26,2
4/28/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,193,5
4/28/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,179,0
4/28/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,106,1
4/28/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Other,6,0
4/28/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,47,1
4/28/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,"1,672",22
4/28/25 17:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,90,0
4/28/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Students,206,2
4/28/25 17:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,66,1
4/28/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,50,2
4/28/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,197,9
4/28/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,139,0
4/28/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,120,0
4/28/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Students,189,2
4/28/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,79,7
4/28/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,24,1
4/28/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,26,3
4/28/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Other,4,0
4/28/25 16:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,84,0
4/28/25 16:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,"1,241",41
4/28/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,82,0
4/28/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,68,0
4/28/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,139,0
4/28/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Other,7,0
4/28/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,"1,201",26
4/28/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Students,316,2
4/28/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,70,7
4/28/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,25,3
4/28/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,166,3
4/28/25 15:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,41,0
4/28/25 15:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,30,0
4/28/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Other,22,0
4/28/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,22,0
4/28/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,66,7
4/28/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,95,2
4/28/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,70,2
4/28/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Students,252,1
4/28/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Full Fare,903,25
4/28/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Seniors & Disability,20,4
4/28/25 14:00,23 St-Baruch College (6),Manhattan,OMNY - Other,8,0
4/28/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,45,0
4/28/25 14:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,103,0
4/28/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Seniors & Disability,43,6
4/28/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Fair Fare,25,1
4/28/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Fair Fare,15,0
4/28/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Students,43,3
4/28/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Full Fare,71,6
4/28/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 7-Day,44,0
4/28/25 13:00,23 St-Baruch College (6),Manhattan,OMNY - Other,3,0
4/28/25 13:00,23 St-Baruch College (6),Manhattan,Metrocard - Unlimited 30-Day,47,0
